label,speed,length,dur0,min0,mean0,std0,hist0_0,hist0_1,hist0_2,hist0_3,hist0_4,hist0_5
4a,6.58333,20.7506,2.896,0.669401,0.784105,0.00931981,0.115385,0.0549451,0.335165,0.494505,0,0
4a,8.10209,17.9758,2.192,0.673184,0.827918,0.00948675,0.166667,0.181159,0.471014,0.181159,0,0
4a,9.16249,18.4227,1.936,0.587075,0.775462,0.0186747,0.180328,0.122951,0.188525,0.303279,0.204918,0
4a,9.28021,18.3624,1.904,0.663552,0.813047,0.00788324,0.116667,0.125,0.508333,0.25,0,0
4a,9.19118,20,2.192,0.580461,0.741527,0.0124947,0.0869565,0.0869565,0.202899,0.413043,0.210145,0
0a,10.5952,4.80318,0.448,0.706912,0.855537,0.0137249,0.310345,0.172414,0.206897,0.310345,0,0
0a,11.5847,4.44851,0.368,0.777525,0.909957,0.00831485,0.416667,0.25,0.333333,0,0,0
0a,16.9664,6.5151,0.368,0.799803,0.913132,0.00797223,0.416667,0.25,0.333333,0,0,0
0a,13.3019,5.10792,0.4,0.77262,0.901008,0.00732569,0.384615,0.269231,0.346154,0,0,0
0a,13.3019,5.3917,0.384,0.743089,0.892432,0.0100323,0.4,0.2,0.36,0.04,0,0
0a,14.9035,5.9614,0.4,0.720813,0.868157,0.0117183,0.346154,0.230769,0.153846,0.269231,0,0
0a,12.5,5.73333,0.464,0.810469,0.898305,0.00606072,0.333333,0.233333,0.433333,0,0,0
0a,9.9223,4.33935,0.448,0.760823,0.881704,0.00877283,0.344828,0.241379,0.413793,0,0,0
0a,14.2045,5.37879,0.384,0.725799,0.884821,0.0111261,0.36,0.24,0.24,0.16,0,0
0a,9.93567,4.50417,0.448,0.761972,0.887293,0.00948276,0.344828,0.206897,0.448276,0,0,0
0a,11.3661,5.39513,0.48,0.732263,0.865139,0.0108604,0.322581,0.193548,0.354839,0.129032,0,0
0a,10.9852,4.8042,0.416,0.767808,0.892616,0.00953603,0.37037,0.222222,0.407407,0,0,0
0a,10.7759,4.42529,0.432,0.75261,0.88457,0.00882088,0.321429,0.25,0.428571,0,0,0
0a,11.5741,5.37037,0.464,0.781819,0.901248,0.00612255,0.333333,0.366667,0.3,0,0,0
0a,11.1702,5.24256,0.48,0.693248,0.847531,0.014519,0.322581,0.129032,0.193548,0.354839,0,0
0a,10.2625,4.92598,0.496,0.713999,0.850696,0.0119124,0.28125,0.1875,0.25,0.28125,0,0
0a,10.9672,4.62083,0.432,0.740132,0.880202,0.00918005,0.357143,0.214286,0.321429,0.107143,0,0
0a,14.881,5.87302,0.416,0.710412,0.868338,0.0114449,0.37037,0.185185,0.259259,0.185185,0,0
0a,13.0359,5.42295,0.416,0.729049,0.882217,0.0115559,0.37037,0.222222,0.222222,0.185185,0,0
0a,12.0311,5.6466,0.48,0.74382,0.856054,0.0103347,0.290323,0.193548,0.451613,0.0645161,0,0
0a,10.4244,4.89251,0.464,0.758647,0.876003,0.00944268,0.3,0.233333,0.466667,0,0,0
0a,14.881,5.31746,0.368,0.794447,0.922912,0.00678151,0.458333,0.25,0.291667,0,0,0
0a,13.3019,5.67547,0.416,0.746304,0.886784,0.00974952,0.37037,0.185185,0.407407,0.037037,0,0
0a,11.3661,5.15265,0.448,0.721311,0.864649,0.012069,0.344828,0.172414,0.241379,0.241379,0,0
0a,9.79116,4.96085,0.496,0.758215,0.877589,0.00876118,0.3125,0.21875,0.46875,0,0,0
0a,10.6115,5.03694,0.464,0.796523,0.896167,0.00711319,0.333333,0.233333,0.433333,0,0,0
0a,13.6041,5.80442,0.416,0.693386,0.855739,0.0128531,0.333333,0.148148,0.259259,0.259259,0,0
0a,13.3019,5.17887,0.384,0.738798,0.902418,0.0109242,0.44,0.2,0.32,0.04,0,0
0a,12.0192,4.67949,0.384,0.748828,0.889006,0.00966472,0.4,0.16,0.4,0.04,0,0
0a,14.2045,5.83333,0.4,0.746249,0.885965,0.010167,0.384615,0.192308,0.346154,0.0769231,0,0
0a,12.5134,4.87187,0.4,0.706223,0.879629,0.012322,0.384615,0.192308,0.230769,0.192308,0,0
0a,10.9672,5.26424,0.48,0.767596,0.889281,0.00658201,0.322581,0.225806,0.451613,0,0,0
0a,12.0311,4.81244,0.4,0.797224,0.904676,0.00606142,0.384615,0.269231,0.346154,0,0,0
0a,11.3862,5.4654,0.48,0.821534,0.901077,0.00517153,0.322581,0.290323,0.387097,0,0,0
0a,10.2477,4.97357,0.496,0.771651,0.872142,0.00629489,0.28125,0.1875,0.53125,0,0,0
0a,12.7586,5.51173,0.432,0.740321,0.880829,0.0101936,0.357143,0.214286,0.285714,0.142857,0,0
0a,11.7953,5.09555,0.432,0.747004,0.875216,0.00904767,0.321429,0.178571,0.464286,0.0357143,0,0
0a,12.2833,5.5029,0.432,0.750047,0.876102,0.0109747,0.357143,0.142857,0.5,0,0,0
0a,11.3661,5.39513,0.48,0.786898,0.897945,0.00620579,0.290323,0.354839,0.354839,0,0,0
0a,11.5741,5.30864,0.464,0.708563,0.868237,0.0144008,0.366667,0.166667,0.166667,0.3,0,0
0a,12.5,5.6,0.448,0.705252,0.862362,0.0138331,0.344828,0.206897,0.172414,0.275862,0,0
0a,12.5134,5.20556,0.4,0.752109,0.889451,0.0104929,0.384615,0.192308,0.423077,0,0,0
0a,13.587,5.65217,0.416,0.747287,0.873023,0.0105195,0.37037,0.148148,0.444444,0.037037,0,0
0a,11.3862,5.10104,0.432,0.746717,0.866833,0.0107558,0.321429,0.178571,0.392857,0.107143,0,0
0a,11.5847,5.43707,0.48,0.718827,0.858641,0.011265,0.322581,0.16129,0.290323,0.225806,0,0
0a,12.5,5.06667,0.416,0.705484,0.869194,0.0121298,0.333333,0.222222,0.222222,0.222222,0,0
0a,12.258,4.83784,0.416,0.713283,0.879171,0.0119433,0.37037,0.222222,0.222222,0.185185,0,0
0a,11.7953,5.22137,0.448,0.737369,0.873192,0.0113135,0.344828,0.206897,0.275862,0.172414,0,0
0a,13.0208,6.31944,0.48,0.789059,0.887864,0.00609157,0.258065,0.322581,0.419355,0,0,0
0a,15.25,5.20532,0.352,0.783813,0.906427,0.00660897,0.434783,0.26087,0.304348,0,0,0
0a,10.4167,4.83333,0.464,0.727816,0.865714,0.011825,0.333333,0.2,0.266667,0.2,0,0
0a,10.9672,5.14726,0.464,0.782355,0.891242,0.00842803,0.333333,0.233333,0.433333,0,0,0
0a,10.5952,5.76382,0.544,0.764205,0.866493,0.00813707,0.285714,0.142857,0.571429,0,0,0
0a,10.4167,5.16667,0.48,0.719896,0.860671,0.013908,0.354839,0.16129,0.193548,0.290323,0,0
0a,12.0192,5.0641,0.384,0.796135,0.938495,0.0106198,0.44,0.28,0.28,0,0,0
0a,12.0192,5.44872,0.464,0.67829,0.850102,0.0156662,0.333333,0.166667,0.166667,0.333333,0,0
0a,13.0359,5.77057,0.464,0.747962,0.883288,0.010695,0.366667,0.166667,0.4,0.0666667,0,0
0a,12.7586,5.57978,0.448,0.796636,0.897099,0.00595416,0.344828,0.241379,0.413793,0,0,0
0a,13.3019,4.96604,0.368,0.792863,0.916344,0.00703632,0.416667,0.291667,0.291667,0,0,0
0a,7.91224,4.34646,0.544,0.725314,0.845113,0.0121493,0.257143,0.171429,0.257143,0.314286,0,0
0a,11.5741,5,0.416,0.780737,0.894455,0.00951237,0.37037,0.185185,0.444444,0,0,0
0a,6.51796,4.51912,0.672,0.695305,0.844781,0.00945579,0.232558,0.116279,0.511628,0.139535,0,0
0a,13.0359,4.65817,0.336,0.7656,0.908456,0.00813475,0.454545,0.227273,0.318182,0,0,0
0a,13.8935,6.00198,0.432,0.717803,0.869482,0.0107544,0.357143,0.214286,0.214286,0.214286,0,0
0a,13.0208,5.20833,0.384,0.784406,0.897137,0.00708687,0.36,0.28,0.36,0,0,0
0a,13.0208,5.55556,0.432,0.778639,0.882333,0.00776233,0.321429,0.214286,0.464286,0,0,0
0a,13.6041,5.58676,0.416,0.747825,0.886002,0.00962596,0.37037,0.185185,0.407407,0.037037,0,0
0a,12.5134,5.00534,0.384,0.746041,0.888781,0.00876658,0.4,0.2,0.36,0.04,0,0
0a,10.9672,5.20575,0.464,0.775272,0.881524,0.0083833,0.3,0.233333,0.466667,0,0,0
0a,9.9223,4.44519,0.448,0.740764,0.886077,0.00983619,0.344828,0.241379,0.344828,0.0689655,0,0
0a,11.5847,4.88101,0.432,0.746906,0.886198,0.00950518,0.392857,0.178571,0.392857,0.0357143,0,0
0a,10.2921,4.77554,0.448,0.7237,0.86539,0.0120095,0.344828,0.172414,0.241379,0.241379,0,0
0a,9.05924,4.63833,0.528,0.714993,0.855504,0.0142037,0.323529,0.147059,0.235294,0.294118,0,0
0a,8.93343,4.7645,0.544,0.734512,0.85035,0.0109003,0.285714,0.142857,0.285714,0.285714,0,0
0a,11.1607,4.70238,0.416,0.792467,0.901749,0.00605306,0.37037,0.259259,0.37037,0,0,0
0a,11.7953,5.03264,0.432,0.750167,0.880913,0.00858237,0.321429,0.214286,0.464286,0,0,0
0a,8.33432,4.26717,0.528,0.77408,0.884322,0.00596398,0.294118,0.205882,0.5,0,0,0
0a,9.9223,4.81562,0.48,0.742301,0.86559,0.0100569,0.290323,0.193548,0.419355,0.0967742,0,0
0a,12.7871,5.25123,0.416,0.746946,0.892,0.0100621,0.407407,0.185185,0.37037,0.037037,0,0
0a,11.7953,5.41009,0.448,0.72475,0.876985,0.0130034,0.37931,0.172414,0.241379,0.206897,0,0
0a,10.7844,5.17652,0.48,0.706804,0.846265,0.0131711,0.290323,0.16129,0.225806,0.322581,0,0
0a,13.587,4.92754,0.352,0.751142,0.906047,0.00940518,0.434783,0.217391,0.347826,0,0,0
0a,13.3019,5.81736,0.432,0.793599,0.890126,0.00700764,0.357143,0.178571,0.464286,0,0,0
0a,12.7586,4.83127,0.368,0.784087,0.89908,0.00690776,0.375,0.25,0.375,0,0,0
0a,12.5537,5.15538,0.416,0.730738,0.872645,0.0116531,0.333333,0.222222,0.259259,0.185185,0,0
0a,12.258,5.03397,0.416,0.771117,0.893873,0.00837527,0.37037,0.222222,0.407407,0,0,0
0a,8.80398,4.46068,0.496,0.736235,0.854963,0.00983458,0.25,0.21875,0.375,0.15625,0,0
0a,12.7586,5.37564,0.416,0.728132,0.880684,0.0120475,0.37037,0.185185,0.296296,0.148148,0,0
0a,10.6115,5.09353,0.464,0.80292,0.892396,0.0059748,0.333333,0.2,0.466667,0,0,0
0a,12.0311,4.81244,0.416,0.689969,0.883211,0.014757,0.444444,0.148148,0.185185,0.222222,0,0
0a,9.4755,3.84074,0.416,0.83,0.921076,0.00519974,0.407407,0.37037,0.222222,0,0,0
0a,11.5741,4.81481,0.416,0.77021,0.892897,0.00833334,0.37037,0.222222,0.407407,0,0,0
0a,14.2242,5.08276,0.368,0.737387,0.89953,0.0107628,0.416667,0.25,0.25,0.0833333,0,0
0a,10.7844,5.06149,0.464,0.753133,0.866884,0.00894985,0.3,0.2,0.5,0,0,0
0a,14.5823,5.21073,0.368,0.789762,0.913952,0.00685788,0.458333,0.208333,0.333333,0,0,0
0a,8.93343,4.52627,0.528,0.726596,0.865977,0.00991808,0.294118,0.205882,0.352941,0.147059,0,0
0a,13.6041,4.8612,0.384,0.769974,0.901139,0.00826891,0.4,0.24,0.36,0,0,0
0a,11.3661,5.09203,0.464,0.682748,0.849093,0.0158711,0.333333,0.166667,0.166667,0.333333,0,0
0a,9.6169,4.51353,0.464,0.7112,0.867431,0.0105271,0.333333,0.2,0.3,0.166667,0,0
0a,11.5741,5.12346,0.432,0.710905,0.857762,0.0115631,0.321429,0.214286,0.178571,0.285714,0,0
0a,11.6166,5.01839,0.416,0.773798,0.907757,0.0103136,0.407407,0.222222,0.37037,0,0,0
0a,13.0359,5.21437,0.4,0.749442,0.900377,0.00903369,0.423077,0.230769,0.269231,0.0769231,0,0
0a,13.3019,5.03698,0.368,0.779803,0.912075,0.00892487,0.416667,0.25,0.333333,0,0,0
0a,8.68502,4.26145,0.464,0.731873,0.878548,0.00991355,0.333333,0.233333,0.333333,0.1,0,0
0a,9.76562,4.32292,0.464,0.760399,0.88416,0.00962709,0.333333,0.2,0.466667,0,0,0
0a,6.79562,4.13174,0.56,0.7711,0.872275,0.00874997,0.277778,0.166667,0.555556,0,0,0
0a,9.82335,5.02956,0.528,0.81926,0.894996,0.00486445,0.264706,0.323529,0.411765,0,0,0
0a,11.5847,4.32494,0.384,0.810096,0.911011,0.0053384,0.4,0.28,0.32,0,0,0
0a,11.8177,4.9792,0.432,0.738885,0.876637,0.0112078,0.357143,0.178571,0.285714,0.178571,0,0
0a,11.8177,4.53801,0.416,0.78764,0.904283,0.00785589,0.37037,0.222222,0.407407,0,0,0
0a,9.62907,4.93008,0.512,0.730948,0.861993,0.0111251,0.30303,0.181818,0.30303,0.212121,0,0
0a,11.7953,5.03264,0.432,0.74744,0.891068,0.00964474,0.357143,0.214286,0.392857,0.0357143,0,0
0a,11.863,4.80849,0.4,0.772071,0.893219,0.0078255,0.384615,0.230769,0.384615,0,0,0
0a,11.5847,5.746,0.496,0.803537,0.892997,0.00607049,0.3125,0.1875,0.5,0,0,0
0a,9.79116,4.96085,0.512,0.795662,0.887806,0.00650657,0.30303,0.181818,0.515152,0,0,0
0a,12.0311,5.2616,0.432,0.718384,0.869869,0.0119843,0.357143,0.178571,0.285714,0.178571,0,0
0a,10.1442,4.49049,0.464,0.735676,0.875438,0.0103347,0.3,0.266667,0.3,0.133333,0,0
0a,12.258,5.75311,0.48,0.727616,0.864341,0.0102217,0.322581,0.16129,0.354839,0.16129,0,0
0a,6.72095,3.69204,0.56,0.74796,0.865779,0.00661975,0.25,0.222222,0.472222,0.0555556,0,0
0a,9.32974,4.97586,0.512,0.730642,0.851136,0.00874183,0.272727,0.181818,0.454545,0.0909091,0,0
0a,10.6443,4.65511,0.448,0.783142,0.899703,0.00773693,0.37931,0.241379,0.37931,0,0,0
0a,11.3862,4.61522,0.416,0.72889,0.874504,0.0117896,0.37037,0.185185,0.222222,0.222222,0,0
0a,9.79116,4.49088,0.48,0.74472,0.871999,0.0114844,0.322581,0.16129,0.483871,0.0322581,0,0
0a,8.02691,3.89572,0.48,0.764835,0.88022,0.00966139,0.322581,0.225806,0.451613,0,0,0
0a,11.0216,5.11402,0.48,0.766525,0.881216,0.00810118,0.322581,0.16129,0.516129,0,0,0
0a,13.3019,5.53359,0.4,0.732011,0.881368,0.0107498,0.346154,0.230769,0.269231,0.153846,0,0
0a,12.7586,5.44369,0.432,0.73002,0.868009,0.0110582,0.321429,0.214286,0.285714,0.178571,0,0
0a,13.3019,6.45585,0.48,0.801202,0.894419,0.00588851,0.322581,0.225806,0.451613,0,0,0
0a,11.5741,4.5679,0.384,0.74514,0.892329,0.0100416,0.4,0.2,0.36,0.04,0,0
0a,9.6169,4.35966,0.464,0.684546,0.860749,0.0148835,0.333333,0.2,0.2,0.266667,0,0
0a,10.9672,4.97178,0.464,0.756865,0.871329,0.0102135,0.3,0.2,0.5,0,0,0
0a,14.2242,6.44828,0.464,0.769255,0.891453,0.00718058,0.333333,0.233333,0.433333,0,0,0
0a,15.6511,5.84308,0.368,0.731795,0.891186,0.0107163,0.416667,0.208333,0.25,0.125,0,0
0a,12.258,5.36085,0.448,0.715617,0.863665,0.0125116,0.344828,0.172414,0.206897,0.275862,0,0
0a,10.4244,4.22535,0.4,0.826251,0.911021,0.00490626,0.346154,0.346154,0.307692,0,0,0
0a,13.6041,5.29653,0.4,0.73099,0.884224,0.0110399,0.384615,0.192308,0.307692,0.115385,0,0
0a,14.5401,5.66096,0.384,0.776355,0.898278,0.00830594,0.4,0.2,0.4,0,0,0
0a,10.4477,4.90344,0.464,0.739499,0.871203,0.0117466,0.333333,0.2,0.333333,0.133333,0,0
0a,16.4474,5.35088,0.336,0.806826,0.917945,0.00578997,0.454545,0.272727,0.272727,0,0,0
0a,14.2045,5.5303,0.384,0.775963,0.911823,0.00780744,0.44,0.24,0.32,0,0,0
0a,12.7586,4.96737,0.416,0.782408,0.907644,0.00788992,0.407407,0.222222,0.37037,0,0,0
0a,12.7586,6.53243,0.528,0.754303,0.868467,0.00886383,0.294118,0.117647,0.588235,0,0,0
0a,12.5,5.26667,0.432,0.71409,0.869106,0.0122331,0.357143,0.178571,0.214286,0.25,0,0
0a,12.2833,5.69944,0.464,0.745352,0.882096,0.00935157,0.333333,0.233333,0.4,0.0333333,0,0
0a,13.3341,5.19142,0.368,0.739777,0.897164,0.0102756,0.416667,0.208333,0.25,0.125,0,0
0a,13.6041,6.02209,0.432,0.84266,0.921506,0.00389675,0.357143,0.535714,0.107143,0,0,0
0a,11.1702,4.82553,0.432,0.69864,0.870826,0.0139745,0.357143,0.214286,0.178571,0.25,0,0
0a,15.2986,5.79307,0.368,0.719182,0.885592,0.0118399,0.375,0.208333,0.208333,0.208333,0,0
0a,11.3661,4.78893,0.432,0.727036,0.873902,0.0109857,0.357143,0.178571,0.285714,0.178571,0,0
0a,13.587,5.43478,0.4,0.733485,0.87737,0.0112128,0.346154,0.230769,0.307692,0.115385,0,0
0a,16.0327,6.15655,0.368,0.745073,0.895185,0.0101631,0.375,0.25,0.333333,0.0416667,0,0
0a,14.881,5,0.336,0.768153,0.902988,0.00806279,0.409091,0.272727,0.318182,0,0,0
0a,7.81576,4.50188,0.576,0.704584,0.841131,0.0106661,0.243243,0.162162,0.405405,0.189189,0,0
0a,9.76562,4.375,0.448,0.795699,0.896234,0.00562834,0.344828,0.275862,0.37931,0,0,0
0a,12.2833,5.24086,0.432,0.734767,0.884837,0.0116812,0.357143,0.214286,0.285714,0.142857,0,0
0a,12.0311,5.0691,0.416,0.753891,0.894235,0.00942732,0.37037,0.222222,0.407407,0,0,0
0a,11.5847,4.5103,0.4,0.801214,0.907349,0.00547038,0.384615,0.307692,0.307692,0,0,0
0a,12.5537,6.09272,0.496,0.783208,0.89053,0.00771618,0.3125,0.21875,0.46875,0,0,0
0a,12.5134,5.8062,0.464,0.76804,0.871147,0.00843513,0.3,0.166667,0.533333,0,0,0
0a,15.25,5.93731,0.384,0.728395,0.889318,0.0116121,0.4,0.2,0.24,0.16,0,0
0a,10.4244,5.39289,0.512,0.783529,0.883781,0.00692151,0.30303,0.181818,0.515152,0,0,0
0a,14.881,5.95238,0.384,0.807742,0.91113,0.00608592,0.4,0.28,0.32,0,0,0
0a,14.5401,5.8936,0.416,0.72787,0.876852,0.0125535,0.37037,0.185185,0.259259,0.185185,0,0
0a,10.7759,4.77011,0.432,0.756735,0.883462,0.00943755,0.357143,0.178571,0.464286,0,0,0
0a,10.6115,5.60289,0.528,0.772976,0.884098,0.00589661,0.294118,0.264706,0.441176,0,0,0
0a,11.1607,4.7619,0.432,0.733781,0.86012,0.0107636,0.321429,0.178571,0.25,0.25,0,0
0a,16.4474,5.70175,0.32,0.758645,0.904568,0.00847739,0.428571,0.238095,0.333333,0,0,0
0a,13.9302,5.72068,0.384,0.754276,0.888072,0.00904723,0.4,0.16,0.44,0,0,0
0a,13.3019,5.46264,0.4,0.740914,0.891476,0.0106983,0.384615,0.230769,0.269231,0.115385,0,0
0a,11.3862,5.89048,0.48,0.817712,0.905912,0.00419281,0.290323,0.516129,0.193548,0,0,0
0a,12.5134,5.20556,0.416,0.756534,0.889291,0.0098298,0.37037,0.222222,0.407407,0,0,0
0a,13.9302,5.12632,0.384,0.800168,0.917488,0.00630135,0.4,0.28,0.32,0,0,0
0a,12.2833,5.69944,0.448,0.82569,0.901944,0.00422705,0.310345,0.37931,0.310345,0,0,0
0a,9.77199,4.58632,0.464,0.720172,0.866648,0.0126122,0.3,0.2,0.366667,0.133333,0,0
0a,13.587,5.14493,0.368,0.741735,0.889657,0.0100743,0.375,0.25,0.291667,0.0833333,0,0
0a,15.2986,5.54829,0.368,0.779014,0.908232,0.00805602,0.416667,0.25,0.333333,0,0,0
0a,14.881,5.79365,0.384,0.737111,0.895531,0.0111589,0.4,0.2,0.28,0.12,0,0
0a,11.3661,4.97079,0.432,0.704896,0.865735,0.0130574,0.357143,0.178571,0.178571,0.285714,0,0
0a,11.5741,4.38272,0.384,0.831237,0.92041,0.00474323,0.4,0.4,0.2,0,0,0
0a,11.1702,4.82553,0.448,0.724091,0.887068,0.0116285,0.413793,0.172414,0.275862,0.137931,0,0
0a,11.5847,5.06636,0.448,0.750487,0.877471,0.0114955,0.344828,0.206897,0.448276,0,0,0
0a,7.27795,3.9592,0.528,0.739397,0.865058,0.0103355,0.294118,0.205882,0.352941,0.147059,0,0
0a,10.9672,4.73781,0.416,0.785746,0.90511,0.00689193,0.37037,0.259259,0.37037,0,0,0
0a,9.93567,3.97427,0.416,0.790071,0.908059,0.0076125,0.407407,0.222222,0.37037,0,0,0
0a,13.8935,5.63148,0.416,0.726353,0.878117,0.0120719,0.37037,0.185185,0.222222,0.222222,0,0
0a,12.0192,5.44872,0.448,0.779175,0.886672,0.0079996,0.344828,0.172414,0.482759,0,0,0
0a,12.258,5.36085,0.448,0.738293,0.866263,0.0111106,0.344828,0.172414,0.241379,0.241379,0,0
0a,9.9223,4.60395,0.464,0.683714,0.839303,0.0121435,0.266667,0.2,0.233333,0.3,0,0
0a,13.9302,5.12632,0.368,0.751715,0.901712,0.00880084,0.416667,0.25,0.333333,0,0,0
0a,12.258,4.77247,0.4,0.779207,0.89307,0.00771254,0.384615,0.192308,0.423077,0,0,0
0a,12.5,5.53333,0.432,0.766322,0.882445,0.00954805,0.357143,0.178571,0.464286,0,0,0
0a,13.0359,5.562,0.432,0.770268,0.883633,0.00763829,0.357143,0.178571,0.464286,0,0,0
0a,14.5401,5.42831,0.368,0.744283,0.897387,0.0104653,0.416667,0.166667,0.333333,0.0833333,0,0
0a,10.2477,4.7003,0.448,0.734967,0.859223,0.0112328,0.310345,0.172414,0.310345,0.206897,0,0
0a,11.5847,5.12815,0.432,0.743222,0.888524,0.0110527,0.357143,0.25,0.321429,0.0714286,0,0
0a,9.77199,4.74267,0.48,0.745235,0.867947,0.010392,0.322581,0.193548,0.451613,0.0322581,0,0
0a,12.5,5.26667,0.416,0.740008,0.879792,0.0103204,0.37037,0.185185,0.296296,0.148148,0,0
0a,8.68056,5,0.544,0.759444,0.878909,0.00791458,0.285714,0.171429,0.542857,0,0,0
0a,10.4244,5.28169,0.496,0.792905,0.882448,0.00784851,0.28125,0.1875,0.53125,0,0,0
0a,12.2833,5.56842,0.464,0.727263,0.864398,0.0117132,0.333333,0.166667,0.266667,0.233333,0,0
0a,12.2833,5.30637,0.448,0.723901,0.866879,0.012934,0.37931,0.137931,0.206897,0.275862,0,0
0a,13.8935,5.48329,0.4,0.756316,0.894669,0.00946445,0.384615,0.230769,0.384615,0,0,0
0a,11.1702,4.76596,0.432,0.770419,0.882485,0.0075039,0.321429,0.178571,0.5,0,0,0
0a,13.3019,5.24981,0.384,0.757705,0.904084,0.0114598,0.44,0.16,0.4,0,0,0
0a,13.3341,5.12031,0.384,0.731481,0.887676,0.0120999,0.4,0.2,0.24,0.16,0,0
0a,12.2833,5.5029,0.464,0.742681,0.888931,0.0104604,0.4,0.166667,0.4,0.0333333,0,0
0a,10.7759,4.94253,0.464,0.762495,0.874702,0.009485,0.333333,0.2,0.466667,0,0,0
0a,10.5952,4.9162,0.448,0.660607,0.84531,0.0166293,0.310345,0.206897,0.137931,0.344828,0,0
0a,12.0311,5.38993,0.432,0.751961,0.88387,0.0106096,0.357143,0.178571,0.464286,0,0,0
0a,12.7871,5.79682,0.464,0.812647,0.900611,0.00473957,0.333333,0.333333,0.333333,0,0,0
0a,7.11208,4.36207,0.624,0.715116,0.832652,0.011036,0.225,0.175,0.25,0.35,0,0
0a,8.45006,4.82217,0.592,0.713443,0.846628,0.00948274,0.263158,0.131579,0.5,0.105263,0,0
0a,13.8935,5.40919,0.384,0.734211,0.886832,0.0105217,0.4,0.2,0.28,0.12,0,0
0a,12.0311,5.2616,0.432,0.725139,0.86997,0.0132768,0.357143,0.142857,0.285714,0.214286,0,0
0a,9.77199,4.2215,0.432,0.733247,0.881361,0.00969356,0.357143,0.214286,0.321429,0.107143,0,0
0a,11.1607,5.17857,0.448,0.785406,0.893617,0.00781315,0.344828,0.206897,0.448276,0,0,0
0a,11.6166,5.39012,0.48,0.761112,0.872666,0.0089641,0.322581,0.193548,0.483871,0,0,0
0a,11.0216,6.11331,0.576,0.686124,0.844614,0.0120399,0.27027,0.135135,0.378378,0.216216,0,0
0a,10.2477,4.48168,0.432,0.739662,0.882003,0.00973155,0.357143,0.214286,0.321429,0.107143,0,0
0a,10.5952,9.1543,0.896,0.836421,0.92591,0.00236075,0.298246,0.631579,0.0701754,0,0,0
0a,11.5741,4.62963,0.384,0.781613,0.914576,0.00795495,0.44,0.24,0.32,0,0,0
0a,11.1607,4.46429,0.4,0.753276,0.890743,0.00903547,0.384615,0.230769,0.384615,0,0,0
0a,9.65354,4.22182,0.432,0.773288,0.877723,0.0066034,0.321429,0.214286,0.464286,0,0,0
0a,9.62907,3.5435,0.368,0.802962,0.913619,0.00571707,0.416667,0.291667,0.291667,0,0,0
0a,8.94807,4.48597,0.496,0.724715,0.862461,0.0131325,0.34375,0.15625,0.21875,0.28125,0,0
0a,8.45006,4.32643,0.512,0.737204,0.86329,0.0115427,0.30303,0.181818,0.333333,0.181818,0,0
0a,9.65354,4.68519,0.496,0.771056,0.876498,0.00810997,0.28125,0.1875,0.53125,0,0,0
0a,11.3862,5.64758,0.496,0.817031,0.90219,0.00529361,0.3125,0.40625,0.28125,0,0,0
0a,10.4167,4.94444,0.464,0.704763,0.861625,0.013468,0.366667,0.133333,0.233333,0.266667,0,0
0a,12.7871,5.11484,0.416,0.725105,0.878917,0.010731,0.37037,0.222222,0.259259,0.148148,0,0
0a,12.0311,5.77493,0.48,0.722189,0.868407,0.0106634,0.290323,0.193548,0.387097,0.129032,0,0
0a,10.4868,4.19473,0.416,0.761223,0.892986,0.00921141,0.37037,0.222222,0.407407,0,0,0
0a,7.11208,3.83104,0.512,0.781362,0.890145,0.00718623,0.333333,0.242424,0.424242,0,0,0
0a,10.2477,4.37237,0.416,0.771668,0.897216,0.00787372,0.407407,0.222222,0.37037,0,0,0
0a,8.93343,5.28859,0.576,0.835853,0.905083,0.00379818,0.27027,0.486486,0.243243,0,0,0
0a,11.1702,4.52766,0.416,0.711762,0.875661,0.0118228,0.407407,0.148148,0.259259,0.185185,0,0
0a,9.19118,6.32353,0.624,0.610949,0.791665,0.0217308,0.25,0.1,0.225,0.15,0.275,0
0a,9.93567,4.98108,0.496,0.724697,0.859182,0.0110425,0.28125,0.1875,0.375,0.15625,0,0
0a,10.9852,4.62844,0.416,0.721436,0.874047,0.0109645,0.333333,0.222222,0.296296,0.148148,0,0
0a,9.27718,4.35409,0.464,0.715666,0.865283,0.0125576,0.333333,0.2,0.233333,0.233333,0,0
0a,10.6151,4.30265,0.4,0.773718,0.901686,0.00909956,0.423077,0.192308,0.384615,0,0,0
0a,9.00735,4.08333,0.448,0.763586,0.87565,0.00688827,0.310345,0.206897,0.482759,0,0,0
0a,10.2601,4.54182,0.432,0.727579,0.877471,0.0116079,0.357143,0.178571,0.321429,0.142857,0,0
0a,9.28021,4.4545,0.496,0.696733,0.844928,0.0136992,0.3125,0.15625,0.1875,0.34375,0,0
0a,8.61461,4.45663,0.448,0.772798,0.893603,0.00752214,0.310345,0.310345,0.37931,0,0,0
0a,9.57164,4.23705,0.432,0.721554,0.879758,0.0126613,0.357143,0.214286,0.25,0.178571,0,0
0a,10.6151,4.07619,0.4,0.754674,0.894194,0.00921586,0.384615,0.230769,0.384615,0,0,0
0a,9.50063,3.85092,0.416,0.768156,0.899706,0.00839493,0.37037,0.259259,0.37037,0,0,0
0a,9.56383,4.08057,0.416,0.763822,0.8966,0.00825819,0.407407,0.222222,0.37037,0,0,0
